User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1001552,P00296242,M,46-50,20,B,1,1,8,,,7822
1004139,P00315642,M,55+,14,B,1,1,8,13.0,,8029
1002593,P00157542,M,55+,16,C,2,0,8,14.0,,9893
1005801,P00090842,M,26-35,16,B,3,0,11,15.0,,6141
1005840,P00181842,F,0-17,0,C,1,0,11,,,4638
1000227,P00263542,M,36-45,20,B,0,0,16,,,16307
1005460,P00261542,M,18-25,4,A,4+,0,16,,,20712
1005575,P00273942,M,36-45,7,C,2,0,5,12.0,,3693
1004622,P00057642,M,26-35,12,C,0,0,1,15.0,16.0,8199
1003366,P00351142,M,36-45,14,C,1,1,1,8.0,17.0,19650
1000420,P00319342,M,36-45,1,A,1,0,5,8.0,,8884
1002263,P00265242,M,26-35,6,C,2,1,5,8.0,,7091
1005262,P00288742,F,26-35,14,C,2,0,16,,,8397
1000202,P00194642,M,18-25,4,A,3,0,1,6.0,13.0,15205
1002939,P00106742,F,26-35,15,B,1,0,3,5.0,,13283
1003955,P00165442,M,36-45,0,C,0,1,1,15.0,16.0,4035
1004593,P00156742,F,46-50,1,B,0,1,5,6.0,8.0,3592
1001665,P00245942,M,46-50,17,B,2,0,15,,,20932
1004398,P00034742,F,18-25,4,C,2,0,5,14.0,17.0,8749
1000546,P0097842,F,26-35,0,B,0,0,5,,,5459
1003020,P00178042,F,36-45,7,B,0,0,8,14.0,,7782
1003349,P00127942,F,18-25,4,B,1,0,1,2.0,5.0,18966
1003929,P00274342,M,26-35,5,B,1,1,2,8.0,14.0,6854
1004611,P00057342,F,18-25,4,A,2,0,4,5.0,,1480
1005996,P00035542,F,26-35,0,B,1,1,3,4.0,12.0,10612
1004354,P00188942,M,36-45,14,B,2,0,8,,,2080
1000830,P00270942,M,36-45,7,A,3,0,1,2.0,15.0,11865
1003159,P00237642,F,26-35,15,B,1,0,5,14.0,,7180
1004048,P0094342,F,36-45,1,B,1,0,4,5.0,18.0,2833
1005393,P00002542,M,36-45,7,C,2,0,8,14.0,,6164
1002962,P00115742,M,36-45,3,A,2,0,6,10.0,16.0,20170
1000520,P00119142,F,36-45,20,A,2,0,3,4.0,12.0,10774
1005468,P00184242,M,26-35,12,A,1,0,9,15.0,,18598
1004086,P00248142,F,0-17,10,B,2,0,5,,,8690
1000202,P00144242,M,18-25,4,A,3,0,5,14.0,,8809
1003346,P00113342,M,36-45,7,B,3,1,1,8.0,17.0,11766
1003483,P00165642,F,46-50,7,B,0,1,1,8.0,16.0,15534
1001941,P00367342,M,36-45,17,A,1,0,11,,,1764
1003971,P00180342,F,18-25,4,B,0,0,11,,,1524
1002934,P00052142,F,36-45,20,B,3,0,8,14.0,,7982
1002352,P00326742,M,51-55,13,B,1,1,11,,,4451
1002878,P00313142,F,51-55,20,A,2,1,8,,,9716
1000536,P00059642,M,26-35,20,C,1,0,1,2.0,3.0,15205
1003113,P00018142,M,26-35,10,B,2,0,5,,,8739
1005367,P00124742,M,18-25,4,A,1,0,10,16.0,,19328
1000425,P00303342,M,26-35,12,B,1,1,1,16.0,,15597
1001484,P00075542,M,26-35,12,C,1,0,8,13.0,,9721
1005021,P00221642,M,51-55,6,B,2,1,5,15.0,,8759
1002744,P00210342,M,18-25,17,C,1,1,3,4.0,,2963
1005889,P00148642,M,51-55,20,C,1,1,6,10.0,13.0,16082
1002625,P00245342,M,36-45,7,C,3,0,11,,,4445
1004425,P00198742,M,36-45,7,B,1,0,1,2.0,11.0,15884
1005604,P00259942,M,36-45,15,C,3,0,16,,,12647
1000934,P00051942,F,36-45,7,A,0,0,5,6.0,11.0,1841
1004868,P00326742,M,36-45,17,C,1,1,11,,,7466
1005643,P0095342,F,36-45,1,A,3,1,2,4.0,,9860
1004004,P00116342,M,51-55,0,C,1,1,2,,,10105
1000796,P00088242,M,51-55,6,B,4+,1,6,10.0,13.0,20311
1004498,P00307642,M,51-55,7,C,1,1,5,6.0,,3428
1000595,P00303242,M,26-35,7,A,1,0,5,8.0,,6902
1002685,P00178242,M,46-50,7,C,2,1,8,,,6106
1001988,P00119742,F,26-35,1,B,2,0,5,8.0,12.0,5171
1003970,P00132042,F,26-35,2,C,2,1,13,16.0,,379
1000524,P00300042,M,18-25,0,A,0,0,16,,,12299
1003397,P00110742,M,26-35,5,B,0,0,1,2.0,8.0,19133
1000536,P00190542,M,26-35,20,C,1,0,3,4.0,,13214
1005412,P00105642,M,26-35,12,A,3,0,8,,,8022
1001124,P00251242,M,26-35,2,B,4+,1,5,11.0,,8592
1000606,P00110842,F,0-17,10,C,2,0,1,2.0,5.0,18970
1000921,P00117442,M,26-35,17,B,1,0,5,14.0,,7163
1003652,P00063342,M,26-35,12,B,3,0,1,2.0,9.0,11861
1001131,P00085942,M,55+,13,C,4+,1,2,4.0,8.0,16353
1004433,P00116142,M,26-35,0,B,1,1,10,13.0,16.0,18514
1001447,P00147342,M,18-25,4,A,0,0,15,16.0,,13115
1001676,P00044442,M,18-25,4,B,4+,0,1,16.0,,15732
1005880,P00105142,M,26-35,1,A,1,1,1,2.0,15.0,7681
1004381,P00149542,M,26-35,4,B,3,1,1,6.0,13.0,3948
1004069,P00336942,M,36-45,15,C,1,1,5,,,7172
1004701,P00100842,M,46-50,17,C,1,1,5,,,7089
1002929,P00178342,M,18-25,2,A,4+,0,8,,,8002
1000245,P00287342,M,36-45,16,B,0,0,5,,,5478
1002279,P00266442,M,51-55,7,B,2,1,5,,,3550
1004979,P00300042,M,36-45,2,B,1,1,16,,,4480
1003475,P00100942,M,26-35,14,A,1,0,5,,,7108
1005239,P00120742,M,36-45,7,B,2,1,8,12.0,17.0,7932
1005896,P00061842,M,26-35,0,A,4+,0,5,,,1886
1001817,P00330442,M,36-45,1,A,3,0,5,14.0,,3754
1001484,P00192842,M,26-35,12,C,1,0,5,14.0,,8619
1003480,P00127642,M,26-35,0,C,0,0,1,2.0,15.0,19211
1004430,P00037142,F,26-35,0,B,1,0,1,2.0,5.0,7728
1002737,P00155642,M,26-35,3,B,3,0,8,,,6076
1001937,P00035242,M,26-35,11,C,4+,0,8,14.0,,5975
1005699,P00059442,M,36-45,15,B,4+,1,6,8.0,16.0,20657
1002187,P00160942,M,46-50,16,C,1,1,1,16.0,,19071
1001687,P00216942,M,26-35,3,A,1,0,5,,,8804
1001623,P00086442,M,51-55,15,C,2,0,8,13.0,15.0,9928
1001853,P00287342,M,51-55,0,B,1,1,5,,,6951
1005357,P00238442,F,18-25,20,B,2,1,6,,,20183
1002994,P00284842,M,36-45,5,A,1,1,1,8.0,17.0,15404
1000439,P00304642,M,36-45,14,B,3,1,2,14.0,15.0,12816
1000256,P00201442,M,46-50,16,C,3,0,1,6.0,8.0,11923
1001825,P00148642,M,26-35,7,C,4+,1,6,10.0,13.0,12445
1005077,P00148442,M,26-35,2,A,0,0,2,16.0,,13056
1003975,P00232542,F,26-35,5,B,1,0,11,,,4670
1004868,P00209642,M,36-45,17,C,1,1,15,16.0,17.0,8746
1003808,P00040242,M,26-35,7,A,2,1,5,16.0,,1731
1000601,P00224342,F,18-25,20,B,3,1,8,,,8030
1003601,P00324742,F,36-45,3,B,0,0,2,9.0,14.0,13260
1000338,P00352142,M,36-45,7,A,1,0,1,6.0,16.0,19330
1001806,P00223942,M,18-25,4,B,1,0,5,8.0,,7017
1002073,P00293342,F,18-25,4,B,4+,0,8,,,7831
1000263,P00070042,F,26-35,7,C,1,0,1,2.0,16.0,19316
1002172,P0097342,M,18-25,20,B,2,0,1,15.0,16.0,7788
1005099,P00212942,M,18-25,0,B,3,0,5,,,3484
1001211,P00001642,M,18-25,4,A,1,0,8,16.0,,7962
1005220,P00228042,M,26-35,7,B,4+,0,5,,,3673
1001141,P00140642,F,26-35,3,B,1,1,5,,,1779
1000335,P00161542,M,36-45,18,C,0,1,2,15.0,16.0,6742
1002752,P00032842,M,26-35,15,A,2,0,8,,,5840
1004167,P00119742,M,26-35,20,B,1,0,5,8.0,12.0,7075
1001880,P00228642,M,36-45,0,B,3,1,5,18.0,,5229
1003929,P00315642,M,26-35,5,B,1,1,8,13.0,,9695
1005536,P00302442,M,26-35,16,B,2,1,5,6.0,,3553
1001466,P00170542,M,18-25,4,C,3,1,5,8.0,,7014
1003033,P00032442,M,18-25,4,C,3,0,5,,,1731
1001185,P0097242,F,36-45,1,C,3,0,1,16.0,,19520
1003017,P00129542,F,36-45,9,B,1,0,8,14.0,,9970
1003259,P00150542,F,18-25,4,A,2,0,5,,,7072
1005954,P00089042,M,46-50,11,A,2,1,13,,,936
1005054,P00170442,M,36-45,2,B,0,0,5,,,1720
1000427,P00242742,M,36-45,12,A,2,0,1,2.0,9.0,19167
1005634,P00313342,M,26-35,14,A,3,1,5,,,8829
1005070,P00293742,M,26-35,2,A,0,0,8,,,9844
1000457,P00207942,M,18-25,4,B,2,0,6,8.0,,12712
1000220,P00220442,M,26-35,12,A,3,0,5,14.0,,7146
1001151,P00171342,M,26-35,15,C,2,1,13,16.0,,592
1004335,P00126242,M,36-45,0,B,3,0,2,4.0,5.0,13176
1002868,P00200842,M,36-45,12,B,3,0,8,,,8036
1001937,P00120642,M,26-35,11,C,4+,0,5,,,7092
1003769,P00335242,M,26-35,15,B,0,0,5,8.0,,7192
1001561,P00317442,F,18-25,4,C,2,0,1,8.0,,15764
1002287,P00111142,M,55+,0,C,1,1,1,15.0,16.0,15583
1000872,P00250242,M,51-55,1,B,3,1,5,,,3640
1004433,P00188742,M,26-35,0,B,1,1,8,14.0,17.0,6127
1000770,P00034242,M,18-25,4,B,2,1,5,8.0,14.0,1950
1005179,P00237542,M,26-35,12,A,0,1,1,15.0,16.0,19248
1003280,P00230442,M,26-35,7,B,1,0,14,,,7880
1002164,P00110542,M,36-45,0,B,3,0,8,,,5907
1005654,P00303042,M,26-35,4,A,3,1,5,,,7147
1005964,P00102642,M,18-25,5,B,1,0,4,8.0,9.0,3427
1001880,P00210942,M,36-45,0,B,3,1,5,12.0,,7174
1000053,P00057642,M,26-35,0,B,1,0,1,15.0,16.0,19446
1002156,P0095542,M,18-25,19,C,4+,0,2,4.0,9.0,9996
1000149,P00270842,M,26-35,1,B,2,1,5,,,8864
1000963,P00030042,M,26-35,0,A,0,1,8,,,7877
1003808,P00193842,M,26-35,7,A,2,1,11,16.0,,6064
1004227,P00233642,M,26-35,19,A,0,0,1,15.0,,12018
1005426,P00332242,M,26-35,14,C,1,0,1,16.0,,15878
1002149,P00258842,M,26-35,0,C,2,0,5,,,5168
1004593,P00364842,F,46-50,1,B,0,1,5,16.0,,6884
1004255,P00088342,M,51-55,12,C,1,1,8,14.0,,10000
1000512,P00050442,M,36-45,0,C,1,1,1,8.0,13.0,12007
1000796,P00010942,M,51-55,6,B,4+,1,1,2.0,6.0,3941
1003626,P00221542,M,26-35,17,B,3,0,5,15.0,,5371
1002703,P00319842,M,36-45,11,C,4+,1,3,5.0,,8041
1005378,P00287442,M,36-45,18,A,1,0,8,,,9739
1001156,P00157642,F,51-55,2,A,4+,0,1,14.0,16.0,15610
1001524,P00213742,M,18-25,4,B,1,0,8,,,9801
1005163,P00163242,M,46-50,6,B,1,1,1,8.0,14.0,19530
1001780,P00232642,M,36-45,1,B,0,0,8,,,5984
1005571,P00327242,F,26-35,9,C,2,0,5,8.0,,5468
1001470,P00248642,M,18-25,4,A,1,1,7,,,4577
1002012,P00047642,M,26-35,4,B,3,1,5,,,3540
1004129,P00242742,M,55+,11,C,4+,1,1,2.0,9.0,7630
1001181,P00052142,M,36-45,7,A,3,1,8,14.0,,3982
1000235,P00160942,M,26-35,0,B,0,0,1,16.0,,7710
1002067,P00046742,M,51-55,16,B,2,0,1,2.0,15.0,11601
1002358,P00086042,F,55+,6,B,1,0,8,14.0,17.0,7954
1003519,P00264042,F,26-35,14,A,1,1,4,,,2165
1005294,P00265242,M,26-35,2,A,0,1,5,8.0,,8893
1005561,P00210042,F,26-35,3,C,0,1,8,14.0,,4147
1002567,P00019342,M,26-35,0,C,1,0,1,6.0,15.0,15599
1003497,P00278642,F,36-45,2,A,2,0,5,,,6973
1004960,P00217742,M,55+,1,A,4+,0,5,14.0,,7143
1005046,P00119242,M,26-35,16,A,0,0,18,,,3850
1005824,P00084842,M,18-25,12,B,1,0,8,16.0,,8093
1003145,P00270942,M,18-25,4,A,2,0,1,2.0,15.0,8220
1003336,P00118442,M,36-45,17,B,2,1,1,2.0,,15308
1003265,P0009842,M,26-35,15,A,1,0,8,16.0,,6021
1001306,P00201342,M,26-35,3,B,3,0,1,2.0,9.0,11371
1003243,P00294142,M,26-35,12,B,1,1,5,8.0,15.0,7128
1001617,P00000642,M,26-35,12,C,3,0,1,6.0,16.0,7646
1005755,P00089442,F,36-45,2,B,1,0,8,,,8114
1002826,P00087142,M,36-45,12,A,4+,1,13,14.0,16.0,592
1000059,P00114742,F,51-55,1,B,4+,1,8,,,5899
1001904,P00297442,M,18-25,1,B,4+,0,2,15.0,,3755
1004238,P00282042,M,36-45,16,B,3,0,5,15.0,,5423
1002288,P00124342,M,0-17,10,B,2,0,11,,,7409
1003044,P00033042,M,36-45,16,C,1,1,5,14.0,,8892
1001632,P00028242,M,26-35,16,B,1,0,6,8.0,,12169
1003469,P00034042,M,46-50,17,B,3,1,1,2.0,16.0,15273
1002455,P00127342,M,36-45,7,A,1,0,1,2.0,15.0,7678
1001794,P00223342,M,26-35,11,B,1,0,6,,,8431
1001338,P00187842,M,26-35,0,A,3,1,1,16.0,,15281
1002880,P00329442,M,18-25,12,A,3,0,5,8.0,,6903
1002507,P00129342,M,26-35,4,A,0,1,1,5.0,15.0,15237
1003769,P00145442,M,26-35,15,B,0,0,8,15.0,,8122
1005367,P00181742,M,18-25,4,A,1,0,11,16.0,,1554
1002896,P00271142,M,18-25,14,B,0,0,5,,,7041
1000552,P00289242,M,51-55,18,C,3,1,1,8.0,,15292
1004388,P00328142,M,46-50,3,B,2,1,8,16.0,,7807
1001803,P00157142,M,26-35,2,B,1,0,11,16.0,,4451
1002023,P00106042,M,18-25,4,B,2,1,5,,,6924
1000187,P00289342,F,46-50,1,B,1,0,5,8.0,14.0,5227
1003841,P00313742,M,46-50,18,A,4+,0,18,,,3786
1005465,P00238542,F,26-35,0,A,0,1,5,14.0,,5330
1000239,P00011842,M,18-25,19,A,1,0,5,14.0,,2009
1002719,P00116742,M,26-35,12,C,3,0,11,,,5909
1004979,P00048942,M,36-45,2,B,1,1,1,4.0,,3937
1003879,P00216342,M,26-35,3,C,1,1,3,4.0,5.0,7963
1004250,P00171542,F,51-55,0,C,4+,1,2,5.0,14.0,10042
1000278,P00245342,M,46-50,18,C,4+,1,11,,,7642
1001607,P00116142,M,46-50,1,A,2,1,10,13.0,16.0,23678
1004139,P00022942,M,55+,14,B,1,1,5,8.0,,8879
1004887,P00319342,M,18-25,2,B,1,1,5,8.0,,6928
1003724,P00191642,M,36-45,6,B,4+,0,3,4.0,12.0,10663
1002526,P00271142,M,55+,13,B,4+,1,5,,,3728
1004014,P00246742,M,26-35,0,C,2,1,11,15.0,,6146
1000786,P00028742,M,26-35,0,C,2,0,5,14.0,,3684
1004979,P00205942,M,36-45,2,B,1,1,5,8.0,14.0,6875
1003151,P00120242,F,26-35,0,C,1,0,8,,,1995
1000822,P00187242,F,26-35,1,B,0,1,4,5.0,,2826
1000758,P00100842,M,36-45,7,C,3,1,5,,,8646
1002168,P00276342,M,0-17,10,B,4+,0,5,,,8598
1000550,P00011442,M,46-50,8,B,1,1,5,14.0,,5481
1005388,P00128942,F,18-25,4,C,1,0,1,11.0,,15805
1000274,P00279342,M,18-25,4,A,4+,0,5,14.0,,3428
1002166,P00135842,M,0-17,10,C,1,0,5,14.0,,5225
1004521,P00221542,M,36-45,12,B,1,0,5,15.0,,5464
1003971,P00211142,F,18-25,4,B,0,0,5,,,7173
1000302,P00110842,M,18-25,4,B,4+,0,1,2.0,5.0,15375
1003292,P00293742,F,51-55,6,B,3,0,8,,,9870
1001941,P00344842,M,36-45,17,A,1,0,5,,,3711
1005275,P00043542,M,26-35,17,A,4+,0,8,,,2089
1005344,P00108642,F,51-55,1,C,3,0,8,,,2285
1001087,P00052842,M,26-35,16,B,1,0,10,15.0,,23798
1001265,P00031042,F,18-25,20,B,0,1,8,,,8133
1004238,P0094542,M,36-45,16,B,3,0,2,4.0,9.0,9787
1001121,P00154442,M,55+,7,C,4+,1,8,14.0,,7838
1005434,P00119442,F,26-35,7,A,1,1,5,,,6956
1002743,P00000342,M,26-35,14,B,2,0,5,14.0,,5170
1004899,P00073842,M,26-35,12,B,1,1,1,15.0,17.0,3926
1000854,P00057742,F,26-35,16,B,1,0,2,8.0,18.0,9726
1003546,P00134142,M,26-35,20,B,3,0,5,,,7181
1003665,P00128242,M,26-35,0,A,2,0,5,12.0,14.0,3567
1003454,P00145742,M,18-25,0,A,1,1,1,2.0,,15472
1001383,P00006742,F,26-35,7,A,1,0,5,14.0,,6950
1001516,P00161242,F,26-35,12,B,1,0,1,5.0,12.0,7758
1005437,P00325742,M,26-35,11,C,4+,0,2,9.0,,13014
1005738,P00179142,M,26-35,12,A,1,1,11,,,1606
1000284,P00034742,M,26-35,12,B,3,1,5,14.0,17.0,5176
1004786,P00130842,M,46-50,6,B,1,1,5,14.0,,5435
1001936,P0097142,M,36-45,0,C,1,0,12,,,1395
1005837,P00270942,M,26-35,7,B,0,1,1,2.0,15.0,19031
1000456,P00296042,M,36-45,0,A,0,0,8,13.0,16.0,5997
1005140,P00036842,M,26-35,6,B,2,0,1,14.0,16.0,8027
1000308,P00296242,M,26-35,2,A,3,1,8,,,8046
1003650,P00036542,M,26-35,0,A,2,0,4,5.0,,1469
1005621,P00273542,M,26-35,7,A,1,0,8,14.0,,2050
1004593,P00134142,F,46-50,1,B,0,1,5,,,8869
1004083,P00087342,M,55+,14,A,0,0,5,14.0,16.0,5356
1003082,P00073642,F,36-45,6,B,1,0,8,,,8103
1003780,P00237542,M,0-17,0,C,0,0,1,15.0,16.0,19610
1005203,P00073842,F,46-50,6,B,4+,1,1,15.0,17.0,11911
1003125,P00111142,M,26-35,7,A,1,0,1,15.0,16.0,11771
1005860,P00100642,F,26-35,4,C,1,0,5,15.0,,6854
1003188,P00110842,M,55+,13,A,4+,1,1,2.0,5.0,19529
1002284,P00145042,M,26-35,20,B,1,1,1,2.0,5.0,19426
1004964,P00249742,M,36-45,0,A,1,1,1,15.0,18.0,7629
1002753,P00227842,F,51-55,20,B,1,1,2,5.0,,12703
1003031,P00117442,M,18-25,4,A,3,0,5,14.0,,8632
1000880,P00015542,M,36-45,17,A,1,0,1,2.0,13.0,4014
1002116,P00042242,M,18-25,4,B,4+,1,5,15.0,,6858
1003341,P00184942,M,26-35,20,B,4+,0,1,8.0,17.0,19058
1004539,P00216342,M,36-45,19,C,0,0,3,4.0,5.0,3036
1004089,P00266542,M,26-35,7,A,1,0,2,16.0,,9726
1005222,P00044442,M,26-35,12,B,1,0,1,16.0,,15225
1004222,P00232642,F,46-50,17,C,2,0,8,,,8071
1003311,P00227742,M,26-35,4,A,4+,0,5,14.0,,3565
1002047,P0099042,M,0-17,10,B,1,0,5,12.0,14.0,6932
1001949,P00117142,M,18-25,17,C,0,0,2,17.0,,16356
1003880,P0097242,M,26-35,7,C,2,0,1,16.0,,12037
1000169,P00174842,M,26-35,7,B,3,0,17,,,5481
1000424,P00116342,M,26-35,17,A,3,0,2,,,16475
1000838,P00317942,M,51-55,17,C,0,0,8,16.0,,8099
1000655,P00303842,F,26-35,2,B,2,0,5,8.0,14.0,3752
1005954,P00054042,M,46-50,11,A,2,1,18,,,2281
1001298,P00189842,M,36-45,6,B,4+,0,3,4.0,5.0,10838
1002523,P00287942,M,26-35,17,B,0,0,8,14.0,,9995
1004064,P0097842,M,46-50,0,A,1,1,5,,,5405
1000198,P00101842,M,26-35,12,A,0,1,6,16.0,,20469
1001448,P00164342,F,26-35,3,A,1,0,5,8.0,,5316
1003600,P0095642,M,36-45,20,B,4+,1,5,,,6903
1005998,P00207942,M,18-25,4,B,4+,0,6,8.0,,11939
1002309,P00270042,F,46-50,0,C,2,1,8,14.0,,3955
1001514,P00114042,M,18-25,4,B,4+,1,5,14.0,,5348
1002446,P00240442,M,18-25,7,B,0,0,6,16.0,,8088
1004562,P00197542,M,36-45,10,A,1,1,5,,,6903
1005306,P00148742,F,26-35,17,B,4+,0,8,17.0,,5835
1005084,P00126242,M,18-25,4,B,1,0,2,4.0,5.0,16128
1001889,P00174042,M,18-25,14,B,2,0,4,5.0,,2182
1002706,P00210342,F,26-35,1,B,4+,0,3,4.0,,10658
1003718,P00116142,M,51-55,17,C,1,0,10,13.0,16.0,23942
1004557,P00157542,M,26-35,14,A,3,0,8,14.0,,4098
1003618,P00126142,M,55+,17,A,4+,1,8,16.0,,9836
1003035,P00042942,F,26-35,7,C,2,1,1,15.0,,8084
1003569,P00126142,F,18-25,2,B,1,0,8,16.0,,7834
1001733,P00196642,M,18-25,14,B,0,1,8,14.0,,6005
1003560,P00116842,F,26-35,6,B,4+,1,2,5.0,8.0,16411
1005387,P00297642,F,26-35,1,B,4+,1,8,,,6064
1002986,P00037142,M,26-35,4,A,2,1,1,2.0,5.0,11649
1003260,P00241942,M,26-35,4,C,2,1,8,14.0,,10017
1001727,P00173842,M,36-45,16,B,2,1,1,2.0,15.0,19226
1005504,P00057942,M,46-50,7,B,1,1,1,2.0,6.0,19013
1003511,P00030942,M,51-55,0,C,2,1,4,5.0,9.0,2834
1005798,P00057442,M,36-45,0,C,2,1,5,14.0,16.0,7188
1001918,P00224542,F,46-50,6,C,2,1,8,,,7830
1000442,P00086442,M,26-35,1,A,2,0,8,13.0,15.0,6182
1003363,P00014542,F,36-45,9,B,2,1,8,,,7856
1004686,P00246142,M,18-25,1,C,2,0,1,15.0,17.0,15574
1001322,P00323742,M,55+,0,A,0,0,8,,,7962
1003562,P00346342,F,26-35,6,B,4+,0,1,15.0,,11808
1003051,P00148842,M,18-25,17,B,0,0,6,8.0,16.0,12375
1005667,P00124842,M,36-45,7,B,1,1,11,,,4420
1003174,P00270042,F,18-25,14,C,3,1,8,14.0,,3961
1005837,P00196642,M,26-35,7,B,0,1,8,14.0,,10054
1000817,P00072542,M,18-25,4,B,2,0,5,6.0,,5233
1005881,P00250942,M,36-45,17,B,1,0,11,16.0,,6080
1002180,P00059642,M,26-35,12,B,3,1,1,2.0,3.0,11501
1002599,P00320442,M,26-35,12,B,2,0,6,10.0,,8479
1003815,P00158542,M,26-35,17,C,0,0,5,6.0,13.0,7008
1005788,P00277442,M,26-35,0,A,4+,0,1,6.0,15.0,15233
1001922,P00128942,F,26-35,7,B,4+,0,1,11.0,,19708
1004277,P00022342,M,36-45,16,A,0,0,8,16.0,,7874
1002180,P00113142,M,26-35,12,B,3,1,1,5.0,12.0,7986
1001457,P00025442,M,26-35,1,B,1,1,1,2.0,9.0,19603
1005261,P00303342,M,36-45,12,A,3,0,1,16.0,,11849
1000261,P00110542,M,26-35,20,A,4+,0,8,,,9845
1002756,P00355142,M,18-25,4,C,2,0,1,15.0,,8245
1005511,P00005942,M,46-50,1,B,1,1,2,4.0,9.0,16154
1002205,P00286242,F,26-35,7,A,3,1,5,,,5441
1004215,P00108442,M,26-35,7,A,2,0,5,,,7116
1004064,P00084542,M,46-50,0,A,1,1,5,,,5410
1005026,P00240542,M,26-35,17,B,1,1,5,11.0,,1740
1004808,P00160042,M,36-45,0,A,1,1,1,13.0,16.0,7970
1004291,P00285642,M,36-45,14,A,1,0,2,5.0,15.0,3200
1003285,P00288542,M,26-35,4,B,3,0,8,,,7989
1002116,P00075442,M,18-25,4,B,4+,1,5,11.0,,3754
1003611,P00177242,M,26-35,2,C,4+,0,12,,,1759
1000911,P00113842,M,51-55,0,B,3,1,6,8.0,16.0,20063
1001268,P00002542,M,51-55,2,B,1,1,8,14.0,,7844
1001021,P00178542,M,36-45,0,C,3,0,8,13.0,,9990
1002576,P00042142,M,18-25,17,B,0,0,1,2.0,6.0,11763
1000889,P00303942,M,46-50,20,A,1,0,8,13.0,,4108
1003012,P00302442,M,26-35,12,C,1,1,5,6.0,,3582
1001802,P00320442,M,18-25,4,A,3,0,6,10.0,,20205
1005005,P00216142,M,46-50,16,B,2,0,1,16.0,,11636
1003293,P00357042,M,46-50,14,B,2,1,5,,,7160
1000271,P00034742,M,18-25,4,C,1,0,5,14.0,17.0,8820
1003635,P00349642,M,51-55,1,C,1,0,8,18.0,,10014
1005100,P00215342,M,51-55,6,B,1,1,8,,,10049
1001137,P00048742,M,18-25,4,B,4+,0,5,,,8815
1005321,P00206442,M,26-35,4,C,0,0,1,5.0,9.0,4031
1003500,P00114942,M,36-45,7,C,1,1,1,15.0,16.0,19082
1003390,P00345942,F,46-50,20,C,1,1,8,15.0,,7791
1003102,P00312742,M,26-35,12,C,3,1,15,,,8306
1000563,P00178642,M,26-35,4,A,3,0,5,15.0,,5326
1002175,P00120042,M,26-35,4,C,2,0,1,2.0,,19661
1005948,P00028542,M,55+,13,B,0,0,6,8.0,14.0,20462
1002878,P00287342,F,51-55,20,A,2,1,5,,,7035
1003474,P00118742,M,36-45,11,C,4+,1,5,11.0,,7165
1001837,P00202342,M,26-35,2,B,1,0,16,,,16735
1003180,P00058042,M,26-35,14,B,1,0,8,16.0,,10032
1004643,P00045842,M,26-35,0,A,0,0,5,14.0,,5168
1002187,P00078442,M,46-50,16,C,1,1,8,,,7757
1004884,P00052842,M,36-45,14,B,1,0,10,15.0,,23792
1004600,P00024742,M,26-35,0,C,2,1,8,11.0,,5818
1002689,P00207942,M,26-35,12,B,0,0,6,8.0,,20680
1005333,P00275142,F,26-35,7,A,4+,0,5,8.0,,5427
1000027,P00117442,M,26-35,11,C,1,1,5,14.0,,5157
1001708,P00370853,M,26-35,0,C,4+,0,19,,,12
1003868,P00148942,M,18-25,12,C,0,0,8,,,6115
1002088,P00001042,M,51-55,7,A,1,1,1,2.0,16.0,19600
1003808,P00014042,M,26-35,7,A,2,1,1,,,8039
1001366,P00296042,M,0-17,10,C,0,0,8,13.0,16.0,6007
1001470,P00349542,M,18-25,4,A,1,1,8,,,3977
1004126,P00149342,M,26-35,17,B,1,0,13,16.0,,764
1005355,P00326242,M,55+,0,B,0,1,2,18.0,,13206
1000078,P00087842,F,46-50,1,C,0,1,12,,,1047
1004217,P00130642,M,18-25,4,B,2,0,11,16.0,,6168
1003599,P00191442,M,26-35,16,C,3,0,1,2.0,15.0,11766
1004028,P00132242,M,26-35,4,A,2,0,5,,,8815
1000954,P00370293,F,26-35,0,B,1,1,19,,,13
1004386,P00255842,M,26-35,5,B,1,0,16,,,20940
1004404,P00148542,M,26-35,1,B,1,0,1,16.0,17.0,7638
1003507,P00075942,M,26-35,0,A,3,0,5,14.0,,5442
1005018,P00175942,F,55+,12,C,1,1,8,,,8064
1000131,P00279542,M,18-25,4,C,4+,0,8,,,7942
1004510,P00320242,M,46-50,7,A,4+,1,1,8.0,,4453
1003816,P00057942,F,26-35,3,A,1,1,1,2.0,6.0,15632
1004269,P00193042,M,36-45,18,B,1,1,5,6.0,16.0,8662
1004705,P00154642,F,18-25,0,C,0,1,8,,,5831
1005468,P00276042,M,26-35,12,A,1,0,2,8.0,,16485
1001355,P00117442,F,46-50,20,A,3,0,5,14.0,,7107
1005820,P00115342,M,46-50,0,B,1,1,5,8.0,14.0,5213
1002070,P00028842,F,36-45,6,A,0,0,6,8.0,,20293
1003675,P00285642,M,36-45,7,B,3,0,2,5.0,15.0,6581
1000369,P00303242,M,36-45,1,B,2,0,5,8.0,,5243
1005680,P00175642,M,51-55,20,A,4+,1,8,,,7918
1005103,P00193842,F,36-45,16,C,1,0,11,16.0,,6088
